Date,Month,Year,Price,Open,High,Low,Vol.,Change %
"Sep 14, 2021",September,2021,376.53,377.4,378.59,375.11,8.36M,0.01%
"Sep 13, 2021",September,2021,376.51,381.68,381.75,374.35,12.40M,-0.58%
"Sep 10, 2021",September,2021,378.69,381.36,383.79,378.26,11.55M,0.18%
"Sep 09, 2021",September,2021,378,377.64,379.83,376.57,8.95M,0.11%
"Sep 08, 2021",September,2021,377.57,380.16,380.87,374.79,10.99M,-1.21%
"Sep 07, 2021",September,2021,382.18,375.88,382.96,373.15,10.75M,1.57%
"Sep 03, 2021",September,2021,376.26,374.75,377.16,373.11,7.51M,0.26%
"Sep 02, 2021",September,2021,375.28,381.5,381.75,374.06,14.76M,-1.77%
"Sep 01, 2021",September,2021,382.05,379.59,384.33,378.81,11.57M,0.70%
"Aug 31, 2021",August,2021,379.38,379.95,382.76,378.8,12.27M,-0.34%
"Aug 30, 2021",August,2021,380.66,372.56,381.49,370.52,13.43M,2.15%
"Aug 27, 2021",August,2021,372.63,365.1,373.74,364.08,11.22M,2.26%
"Aug 26, 2021",August,2021,364.38,368.38,369.44,364.13,7.86M,-1.09%
"Aug 25, 2021",August,2021,368.39,365.6,370.86,365.4,8.78M,0.79%
"Aug 24, 2021",August,2021,365.51,363.66,367.96,361.84,9.08M,0.59%
"Aug 23, 2021",August,2021,363.35,359.44,365.69,359.1,10.89M,1.11%
"Aug 20, 2021",August,2021,359.37,354.6,359.99,353.31,8.70M,1.20%
"Aug 19, 2021",August,2021,355.12,351.35,357.57,351,11.75M,-0.09%
"Aug 18, 2021",August,2021,355.45,356.25,359.86,355.15,9.41M,-0.84%
"Aug 17, 2021",August,2021,358.45,362.98,364.67,355.07,12.31M,-2.21%
"Aug 16, 2021",August,2021,366.56,362.52,366.95,357.38,11.15M,0.93%
"Aug 13, 2021",August,2021,363.18,362.97,364.66,361.48,7.20M,0.15%
"Aug 12, 2021",August,2021,362.65,358.45,363,357.11,7.06M,0.75%
"Aug 11, 2021",August,2021,359.96,362.1,362.36,357.81,8.23M,-0.32%
"Aug 10, 2021",August,2021,361.13,361.89,364.1,359.05,7.47M,-0.13%
"Aug 09, 2021",August,2021,361.61,363.53,365.62,360.85,7.80M,-0.52%
"Aug 06, 2021",August,2021,363.51,361.4,365.15,361.39,8.93M,0.15%
"Aug 05, 2021",August,2021,362.97,359.72,363.88,357.01,10.25M,1.13%
"Aug 04, 2021",August,2021,358.92,352.25,360.46,351.51,14.18M,2.19%
"Aug 03, 2021",August,2021,351.24,352.7,353.66,347.75,12.41M,-0.20%
"Aug 02, 2021",August,2021,351.95,358.3,359,350.78,13.18M,-1.22%
"Jul 30, 2021",July,2021,356.3,353.56,360.72,353.05,15.98M,-0.56%
"Jul 29, 2021",July,2021,358.32,361.07,365.29,356.75,33.41M,-4.01%
"Jul 28, 2021",July,2021,373.28,374.56,377.5,367.2,29.68M,1.49%
"Jul 27, 2021",July,2021,367.81,371.88,373.15,364.68,15.71M,-1.25%
"Jul 26, 2021",July,2021,372.46,369.27,374.39,368.5,14.93M,0.72%
"Jul 23, 2021",July,2021,369.79,360.91,375.33,357.19,33.69M,5.30%
"Jul 22, 2021",July,2021,351.19,346.68,351.54,345.21,12.39M,1.43%
"Jul 21, 2021",July,2021,346.23,341.5,346.52,341.25,9.28M,1.34%
"Jul 20, 2021",July,2021,341.66,338.8,343.45,334.5,11.02M,1.40%
"Jul 19, 2021",July,2021,336.95,337.57,339.79,334.54,14.37M,-1.23%
"Jul 16, 2021",July,2021,341.16,344.91,345.99,340.14,11.03M,-0.96%
"Jul 15, 2021",July,2021,344.46,349.02,349.02,340.27,14.78M,-0.91%
"Jul 14, 2021",July,2021,347.63,354.75,355.13,346.73,13.89M,-1.27%
"Jul 13, 2021",July,2021,352.09,351.63,355.24,348.92,11.46M,-0.30%
"Jul 12, 2021",July,2021,353.16,350.99,354.15,349.65,10.02M,0.78%
"Jul 09, 2021",July,2021,350.42,345.32,350.71,345.27,13.02M,1.38%
"Jul 08, 2021",July,2021,345.65,345,348.29,342.67,14.41M,-1.38%
"Jul 07, 2021",July,2021,350.49,355.11,356.4,350.01,14.22M,-0.65%
"Jul 06, 2021",July,2021,352.78,356.5,358.67,349.21,13.49M,-0.54%
"Jul 02, 2021",July,2021,354.7,355.1,356.44,352.62,11.52M,0.09%
"Jul 01, 2021",July,2021,354.39,346.99,354.64,346.5,17.14M,1.92%
"Jun 30, 2021",June,2021,347.71,351.82,352.89,347.2,15.11M,-1.19%
"Jun 29, 2021",June,2021,351.89,356.32,356.6,349.05,21.42M,-1.05%
"Jun 28, 2021",June,2021,355.64,342.5,358.07,341.78,29.16M,4.18%
"Jun 25, 2021",June,2021,341.37,342.59,344.12,339.68,14.59M,-0.53%
"Jun 24, 2021",June,2021,343.18,341.88,344.89,341.88,12.33M,0.76%
"Jun 23, 2021",June,2021,340.59,339,343.4,338.28,14.82M,0.46%
"Jun 22, 2021",June,2021,339.03,332.83,339.9,332.7,15.35M,2.03%
"Jun 21, 2021",June,2021,332.29,331.09,332.92,327.65,11.34M,0.80%
"Jun 18, 2021",June,2021,329.66,334.53,336.15,329,23.04M,-2.04%
"Jun 17, 2021",June,2021,336.51,330.25,337.98,330.25,17.79M,1.64%
"Jun 16, 2021",June,2021,331.08,336.92,337.54,328.78,17.23M,-1.68%
"Jun 15, 2021",June,2021,336.75,337.21,339.89,335.05,15.80M,-0.01%
"Jun 14, 2021",June,2021,336.77,331.85,336.8,329.86,12.25M,1.66%
"Jun 11, 2021",June,2021,331.26,332.58,332.83,328.93,13.59M,-0.36%
"Jun 10, 2021",June,2021,332.46,330.57,333.9,328.58,13.24M,0.67%
"Jun 09, 2021",June,2021,330.25,335.47,336.79,330.1,13.73M,-1.03%
"Jun 08, 2021",June,2021,333.68,336.92,338.21,332.29,14.58M,-0.86%
"Jun 07, 2021",June,2021,336.58,329.72,337.65,329,20.14M,1.89%
"Jun 04, 2021",June,2021,330.35,325.9,332.45,325.18,13.29M,1.32%
"Jun 03, 2021",June,2021,326.04,326.05,327.31,323.61,12.61M,-0.94%
"Jun 02, 2021",June,2021,329.15,330.38,331.87,327.12,11.65M,0.01%
"Jun 01, 2021",June,2021,329.13,330.15,331.42,326.64,11.61M,0.12%
"May 28, 2021",May,2021,328.73,331,332.87,328.33,12.04M,-1.21%
"May 27, 2021",May,2021,332.75,327.9,333.73,326.77,20.48M,1.55%
"May 26, 2021",May,2021,327.66,327.88,329.78,325.93,9.69M,-0.04%
"May 25, 2021",May,2021,327.79,326.8,329.1,325.18,16.44M,0.97%
"May 24, 2021",May,2021,324.63,318.58,325.94,318.24,16.45M,2.66%
