Date,Month,Year,Price,Open,High,Low,Vol.,Change %
"Jan 15, 2021",January,2021,1727.6,1729,1747.6,1711.7,1.57M,-0.19%
"Jan 14, 2021",January,2021,1730.9,1748.9,1766.9,1726.5,1.46M,-0.93%
"Jan 13, 2021",January,2021,1747.3,1731,1755.3,1729.9,1.17M,0.57%
"Jan 12, 2021",January,2021,1737.4,1752.8,1765.8,1716.8,1.48M,-1.07%
"Jan 11, 2021",January,2021,1756.3,1776.4,1783.6,1752.1,1.74M,-2.31%
"Jan 08, 2021",January,2021,1797.8,1777.2,1799.4,1761.2,1.77M,1.32%
"Jan 07, 2021",January,2021,1774.3,1730.9,1777.2,1728.4,2.10M,2.99%
"Jan 06, 2021",January,2021,1722.9,1699.4,1740,1698,2.33M,-0.99%
"Jan 05, 2021",January,2021,1740.1,1724.2,1746.8,1721.3,1.02M,0.81%
"Jan 04, 2021",January,2021,1726.1,1760.8,1760.8,1707.9,1.87M,-1.51%
"Dec 31, 2020",December,2020,1752.6,1737.3,1757.5,1736.1,1.05M,0.94%
"Dec 30, 2020",December,2020,1736.3,1762.2,1766,1728,1.05M,-1.22%
"Dec 29, 2020",December,2020,1757.8,1786.8,1786.8,1755.3,986.29K,-0.91%
"Dec 28, 2020",December,2020,1774,1743.1,1786.8,1742.7,1.38M,2.30%
"Dec 24, 2020",December,2020,1734.2,1729,1742.4,1724.3,465.64K,0.34%
"Dec 23, 2020",December,2020,1728.2,1723.9,1744.1,1721.2,1.13M,0.47%
"Dec 22, 2020",December,2020,1720.2,1724.9,1732.3,1706.9,1.02M,-0.83%
"Dec 21, 2020",December,2020,1734.6,1709,1737,1695.1,1.70M,0.48%
"Dec 18, 2020",December,2020,1726.2,1746.2,1748.4,1715,4.26M,-0.82%
"Dec 17, 2020",December,2020,1740.5,1763.8,1766,1731.4,1.74M,-0.95%
"Dec 16, 2020",December,2020,1757.2,1769.1,1769.1,1749.1,1.21M,-0.22%
"Dec 15, 2020",December,2020,1761.1,1764,1764,1742.3,1.07M,0.50%
"Dec 14, 2020",December,2020,1752.3,1772.1,1789.5,1749.6,1.65M,-1.27%
"Dec 11, 2020",December,2020,1774.8,1760,1777.3,1752.7,931.43K,0.40%
"Dec 10, 2020",December,2020,1767.7,1761,1774.3,1734.4,1.43M,-0.57%
"Dec 09, 2020",December,2020,1777.9,1810.4,1828,1762.7,1.59M,-1.85%
"Dec 08, 2020",December,2020,1811.3,1806.8,1815,1792,996.77K,-0.31%
"Dec 07, 2020",December,2020,1817,1816,1829.3,1803.5,1.11M,-0.37%
"Dec 04, 2020",December,2020,1823.8,1820.2,1829.5,1813.6,1.03M,0.11%
"Dec 03, 2020",December,2020,1821.8,1822.1,1843.1,1818.5,1.24M,-0.17%
"Dec 02, 2020",December,2020,1825,1795.2,1832.5,1786.4,1.47M,1.65%
"Dec 01, 2020",December,2020,1795.4,1766.7,1821.7,1763,1.86M,2.33%
"Nov 30, 2020",November,2020,1754.4,1775,1780,1748,1.62M,-1.83%
"Nov 27, 2020",November,2020,1787,1764.5,1797,1764.5,739.51K,1.30%
"Nov 25, 2020",November,2020,1764.1,1767.8,1770.4,1748.4,979.96K,0.01%
"Nov 24, 2020",November,2020,1763.9,1726.9,1765.9,1720.9,1.40M,2.10%
"Nov 23, 2020",November,2020,1727.6,1743.2,1743.2,1710.6,1.13M,-0.51%
"Nov 20, 2020",November,2020,1736.4,1762,1768.4,1735,1.39M,-1.26%
"Nov 19, 2020",November,2020,1758.6,1733.1,1763,1731.1,1.01M,1.03%
"Nov 18, 2020",November,2020,1740.6,1757.4,1764.3,1740,1.01M,-1.19%
"Nov 17, 2020",November,2020,1761.7,1766.7,1776,1760,1.07M,-0.70%
"Nov 16, 2020",November,2020,1774,1767.4,1794.1,1762.2,1.27M,0.10%
"Nov 13, 2020",November,2020,1772.3,1748,1777.1,1736,1.49M,1.69%
"Nov 12, 2020",November,2020,1742.8,1742,1764.4,1738.6,1.32M,-0.25%
"Nov 11, 2020",November,2020,1747.2,1746.6,1762,1743.5,1.59M,0.55%
"Nov 10, 2020",November,2020,1737.7,1729.5,1758,1717,2.15M,-1.35%
"Nov 09, 2020",November,2020,1761.4,1797.5,1816.9,1758.4,2.67M,0.10%
"Nov 06, 2020",November,2020,1759.7,1751.3,1768.5,1736.7,1.43M,-0.16%
"Nov 05, 2020",November,2020,1762.5,1769.7,1791.7,1748,1.99M,0.95%
"Nov 04, 2020",November,2020,1745.8,1705.6,1770,1703,3.57M,6.09%
"Nov 03, 2020",November,2020,1645.7,1630.8,1659,1612.1,1.57M,1.31%
"Nov 02, 2020",November,2020,1624.3,1623.5,1658.2,1614.2,2.21M,0.51%
"Oct 30, 2020",October,2020,1616.1,1667.4,1681.3,1601.6,5.00M,3.80%
"Oct 29, 2020",October,2020,1556.9,1517,1588.7,1516.6,2.77M,3.05%
"Oct 28, 2020",October,2020,1510.8,1550.5,1553.4,1510,2.26M,-5.51%
"Oct 27, 2020",October,2020,1598.9,1590,1601.8,1577.8,1.30M,0.92%
"Oct 26, 2020",October,2020,1584.3,1614.3,1629.4,1568.7,1.79M,-2.98%
"Oct 23, 2020",October,2020,1633,1615.1,1634.1,1611.9,1.53M,1.64%
"Oct 22, 2020",October,2020,1606.7,1583,1613.4,1578.7,1.53M,1.30%
"Oct 21, 2020",October,2020,1586,1571.6,1614.9,1568.7,3.02M,2.25%
"Oct 20, 2020",October,2020,1551.1,1525.1,1572.1,1520.9,2.09M,1.38%
"Oct 19, 2020",October,2020,1529.9,1575.2,1583.3,1524.8,1.49M,-2.41%
"Oct 16, 2020",October,2020,1567.7,1561.8,1577.7,1557.7,1.71M,0.79%
"Oct 15, 2020",October,2020,1555.5,1545.9,1570.8,1545.9,1.56M,-0.51%
"Oct 14, 2020",October,2020,1563.4,1571.6,1583,1546.5,1.66M,-0.23%
"Oct 13, 2020",October,2020,1567.1,1579,1584.4,1559.6,1.95M,0.16%
"Oct 12, 2020",October,2020,1564.6,1538.5,1588.3,1530.7,2.77M,3.58%
"Oct 09, 2020",October,2020,1510.4,1492.9,1511.8,1487,1.65M,1.82%
"Oct 08, 2020",October,2020,1483.4,1465.6,1488,1465.6,1.30M,1.66%
"Oct 07, 2020",October,2020,1459.1,1465.4,1466.7,1433.5,1.81M,0.56%
"Oct 06, 2020",October,2020,1451,1475.3,1484,1446.8,1.30M,-2.15%
"Oct 05, 2020",October,2020,1482.8,1462.7,1484.7,1460.1,1.08M,1.87%
"Oct 02, 2020",October,2020,1455.6,1459.6,1479,1447.3,1.56M,-2.17%
"Oct 01, 2020",October,2020,1487.9,1484.6,1495,1478.2,1.64M,1.52%
"Sep 30, 2020",September,2020,1465.6,1462.2,1486,1455.8,2.05M,-0.03%
"Sep 29, 2020",September,2020,1466,1462.9,1471,1454.1,1.59M,0.50%
"Sep 28, 2020",September,2020,1458.7,1472.3,1472.3,1446.7,1.54M,1.36%
"Sep 25, 2020",September,2020,1439.1,1425.1,1445.9,1407.7,1.52M,1.14%
"Sep 24, 2020",September,2020,1422.9,1405,1436.9,1403.5,1.73M,0.96%
"Sep 23, 2020",September,2020,1409.4,1452.1,1452.1,1403,1.89M,-3.45%
"Sep 22, 2020",September,2020,1459.8,1450.3,1463.8,1429.9,1.70M,2.08%
"Sep 21, 2020",September,2020,1430.1,1430.8,1439.2,1403,2.85M,-1.44%
"Sep 18, 2020",September,2020,1451.1,1488.3,1495.2,1431.6,3.15M,-2.42%
"Sep 17, 2020",September,2020,1487,1484.2,1498,1463,2.00M,-1.66%
"Sep 16, 2020",September,2020,1512.1,1544.1,1554,1511.6,1.11M,-1.50%
"Sep 15, 2020",September,2020,1535.1,1526,1550.4,1522.5,1.15M,1.74%
"Sep 14, 2020",September,2020,1508.8,1532.7,1557,1505.1,2.13M,-0.46%
"Sep 11, 2020",September,2020,1515.8,1528.2,1538.7,1493,1.54M,-0.67%
"Sep 10, 2020",September,2020,1526.1,1551.1,1572.8,1520.4,1.65M,-1.37%
"Sep 09, 2020",September,2020,1547.2,1551.1,1557.4,1526.2,1.96M,1.55%
"Sep 08, 2020",September,2020,1523.6,1522.7,1555.6,1517.6,2.70M,-3.64%
"Sep 04, 2020",September,2020,1581.2,1609,1635,1538,2.79M,-2.96%
"Sep 03, 2020",September,2020,1629.5,1698.3,1698.3,1608.5,3.19M,-5.12%
"Sep 02, 2020",September,2020,1717.4,1667.6,1725.7,1660.5,2.48M,3.76%
"Sep 01, 2020",September,2020,1655.1,1632.2,1659.2,1629.5,1.12M,1.57%
"Aug 31, 2020",August,2020,1629.5,1636.2,1644.4,1626.9,1.32M,-0.60%
"Aug 28, 2020",August,2020,1639.4,1629.5,1641.3,1625.6,1.12M,0.67%
"Aug 27, 2020",August,2020,1628.5,1648,1648,1621,1.57M,-0.95%
"Aug 26, 2020",August,2020,1644.1,1606,1651.8,1601.5,2.61M,2.38%
"Aug 25, 2020",August,2020,1605.8,1579.8,1608.6,1579.8,1.26M,1.31%
"Aug 24, 2020",August,2020,1585.2,1591.8,1608.5,1576.3,1.28M,0.61%
"Aug 21, 2020",August,2020,1575.6,1571.8,1591.9,1562.3,1.74M,-0.04%
"Aug 20, 2020",August,2020,1576.3,1539.6,1580.1,1535.6,1.32M,2.05%
